asignatura|tema|año|convocatoria|ejercicio|tipo_ejercicio
química|equilibrio químico|2018|Reserva 4|Opción B, Ejercicio 5|Equilibrio heterogéneo con cálculo de cantidad de sólido
química|redox|2018|Reserva 4|Opción B, Ejercicio 6|
química|redox|2018|Septiembre|Ejercicio 6 Opción A|Electrolisis (constante de Faraday)
química|redox|2018|Septiembre|Ejercicio 6 Opción B|Ajuste reacciones redox medio ácido
química|formulación|2018|Septiembre|Opción A, Ejercicio 1|
química|átomo|2018|Septiembre|Opción A, Ejercicio 2|
química|enlace químico|2018|Septiembre|Opción A, Ejercicio 3|
química|reactividad orgánica|2018|Septiembre|Opción A, Ejercicio 4|
química|equilibrio químico|2018|Septiembre|Opción A, Ejercicio 5|Cálculo de Kc y cálculo de presiones parciales
química|redox|2018|Septiembre|Opción A, Ejercicio 6|
química|formulación|2018|Septiembre|Opción B, Ejercicio 1|
química|átomo|2018|Septiembre|Opción B, Ejercicio 2|
química|solubilidad|2018|Septiembre|Opción B, Ejercicio 3|Cuestión teórica
química|reactividad orgánica|2018|Septiembre|Opción B, Ejercicio 4|
química|ácido base|2018|Septiembre|Opción B, Ejercicio 5|"Disoluciones comerciales | pH base fuerte | Neutralización"
química|redox|2018|Septiembre|Opción B, Ejercicio 6|
química|redox|2019|Junio|Ejercicio 6 Opción B|Ajuste reacciones redox medio ácido
química|formulación|2019|Junio|Opción A, Ejercicio 1|
química|átomo|2019|Junio|Opción A, Ejercicio 2|
química|equilibrio químico|2019|Junio|Opción A, Ejercicio 3|Equilibrio heterogéneo
química|reactividad orgánica|2019|Junio|Opción A, Ejercicio 4|
química|ácido base|2019|Junio|Opción A, Ejercicio 5|"pH ácido débil | Ka | Disoluciones comerciales | Neutralización"
química|solubilidad|2019|Junio|Opción A, Ejercicio 6|Cálculo de solubilidad
química|formulación|2019|Junio|Opción B, Ejercicio 1|
química|enlace químico|2019|Junio|Opción B, Ejercicio 2|
química|ácido base|2019|Junio|Opción B, Ejercicio 3|"Verdadero / Falso conceptual | Teoría Brønsted-Lowry | Anfóteros"
química|reactividad orgánica|2019|Junio|Opción B, Ejercicio 4|
química|equilibrio químico|2019|Junio|Opción B, Ejercicio 5|Cálculo de Kc y Kp
química|redox|2019|Junio|Opción B, Ejercicio 6|
química|redox|2019|Reserva 1|Ejercicio 6 Opción A|Ajuste reacciones redox medio ácido
química|redox|2019|Reserva 1|Ejercicio 6 Opción B|Electrolisis (constante de Faraday)
química|formulación|2019|Reserva 1|Opción A, Ejercicio 1|
química|átomo|2019|Reserva 1|Opción A, Ejercicio 2|
química|solubilidad|2019|Reserva 1|Opción A, Ejercicio 3|Cuestión teórica
química|reactividad orgánica|2019|Reserva 1|Opción A, Ejercicio 4|
química|ácido base|2019|Reserva 1|Opción A, Ejercicio 5|"pH ácido débil | Grado de disociación | Neutralización"
química|redox|2019|Reserva 1|Opción A, Ejercicio 6|
química|formulación|2019|Reserva 1|Opción B, Ejercicio 1|
química|átomo|2019|Reserva 1|Opción B, Ejercicio 2|
química|enlace químico|2019|Reserva 1|Opción B, Ejercicio 3|
química|cinética|2019|Reserva 1|Opción B, Ejercicio 4|Factores que afectan a la velocidad
química|equilibrio químico|2019|Reserva 1|Opción B, Ejercicio 5|Cálculo de Kc y Kp
química|redox|2019|Reserva 1|Opción B, Ejercicio 6|
química|redox|2019|Reserva 2|Ejercicio 6 Opción A|Electrolisis (constante de Faraday)
química|redox|2019|Reserva 2|Ejercicio 6 Opción B|Ajuste reacciones redox medio ácido
química|formulación|2019|Reserva 2|Opción A, Ejercicio 1|
química|átomo|2019|Reserva 2|Opción A, Ejercicio 2|
química|enlace químico|2019|Reserva 2|Opción A, Ejercicio 3|
química|reactividad orgánica|2019|Reserva 2|Opción A, Ejercicio 4|
química|equilibrio químico|2019|Reserva 2|Opción A, Ejercicio 5|Cálculo de Kc y Kp
química|redox|2019|Reserva 2|Opción A, Ejercicio 6|
química|formulación|2019|Reserva 2|Opción B, Ejercicio 1|
química|átomo|2019|Reserva 2|Opción B, Ejercicio 2|
química|solubilidad|2019|Reserva 2|Opción B, Ejercicio 3|Expresión de Ks en función de s
química|reactividad orgánica|2019|Reserva 2|Opción B, Ejercicio 4|
química|ácido base|2019|Reserva 2|Opción B, Ejercicio 5|"pH ácido débil | Grado de disociación | Neutralización"
química|redox|2019|Reserva 2|Opción B, Ejercicio 6|
química|redox|2019|Reserva 3|Ejercicio 4 Opción A|Pilas galvánicas: cálculo del potencial de la pila / ¿Se formará hidrógeno gaseoso?
química|redox|2019|Reserva 3|Ejercicio 6 Opción B|Ajuste reacciones redox medio básico
química|formulación|2019|Reserva 3|Opción A, Ejercicio 1|
química|enlace químico|2019|Reserva 3|Opción A, Ejercicio 2|
química|cinética|2019|Reserva 3|Opción A, Ejercicio 3|Factores que afectan a la velocidad
química|redox|2019|Reserva 3|Opción A, Ejercicio 4|
química|ácido base|2019|Reserva 3|Opción A, Ejercicio 5|"pH ácido débil | Ka | Kb base conjugada"
química|solubilidad|2019|Reserva 3|Opción A, Ejercicio 6|Cálculo de solubilidad
química|formulación|2019|Reserva 3|Opción B, Ejercicio 1|
química|átomo|2019|Reserva 3|Opción B, Ejercicio 2|
química|ácido base|2019|Reserva 3|Opción B, Ejercicio 3|"Verdadero / Falso conceptual | pH ácido débil"
química|reactividad orgánica|2019|Reserva 3|Opción B, Ejercicio 4|
química|equilibrio químico|2019|Reserva 3|Opción B, Ejercicio 5|Cálculo de Kc y Kp
química|redox|2019|Reserva 3|Opción B, Ejercicio 6|
química|redox|2019|Reserva 4|Ejercicio 3 Opción A|Pilas galvánicas: espontaneidad
química|redox|2019|Reserva 4|Ejercicio 6 Opción B|Ajuste reacciones redox medio ácido
química|formulación|2019|Reserva 4|Opción A, Ejercicio 1|
química|átomo|2019|Reserva 4|Opción A, Ejercicio 2|
química|redox|2019|Reserva 4|Opción A, Ejercicio 3|
química|reactividad orgánica|2019|Reserva 4|Opción A, Ejercicio 4|
química|equilibrio químico|2019|Reserva 4|Opción A, Ejercicio 5|Cálculo de Kc y Kp
química|ácido base|2019|Reserva 4|Opción A, Ejercicio 6|"pH base débil | Grado de disociación | Kb"
química|formulación|2019|Reserva 4|Opción B, Ejercicio 1|
química|átomo|2019|Reserva 4|Opción B, Ejercicio 2|
química|enlace químico|2019|Reserva 4|Opción B, Ejercicio 3|
química|ácido base|2019|Reserva 4|Opción B, Ejercicio 4|"Verdadero / Falso conceptual | Hidrólisis de sales | Ácido fuerte vs débil"
química|solubilidad|2019|Reserva 4|Opción B, Ejercicio 5|Cálculo de solubilidad
química|redox|2019|Reserva 4|Opción B, Ejercicio 6|
química|redox|2019|Septiembre|Ejercicio 6 Opción A|Ajuste reacciones redox medio ácido
química|redox|2019|Septiembre|Ejercicio 6 Opción B|Electrolisis (constante de Faraday)
química|formulación|2019|Septiembre|Opción A, Ejercicio 1|
química|átomo|2019|Septiembre|Opción A, Ejercicio 2|
química|equilibrio químico|2019|Septiembre|Opción A, Ejercicio 3|Equilibrio heterogéneo
química|reactividad orgánica|2019|Septiembre|Opción A, Ejercicio 4|
química|ácido base|2019|Septiembre|Opción A, Ejercicio 5|"pH ácido débil | Ka | Grado de disociación | Kb base conjugada"
química|redox|2019|Septiembre|Opción A, Ejercicio 6|
química|formulación|2019|Septiembre|Opción B, Ejercicio 1|
química|enlace químico|2019|Septiembre|Opción B, Ejercicio 2|
química|ácido base|2019|Septiembre|Opción B, Ejercicio 3|"Comparación ácidos | Ka | Teoría Brønsted-Lowry | Kb base conjugada"
química|reactividad orgánica|2019|Septiembre|Opción B, Ejercicio 4|
química|equilibrio químico|2019|Septiembre|Opción B, Ejercicio 5|Cálculo de Kc y Kp
química|redox|2019|Septiembre|Opción B, Ejercicio 6|
química|formulación|2020|Junio|Ejercicio A1|
química|formulación|2020|Junio|Ejercicio A2|
química|átomo|2020|Junio|Ejercicio B1|
química|equilibrio químico|2020|Junio|Ejercicio B2|
química|enlace químico|2020|Junio|Ejercicio B3|
química|átomo|2020|Junio|Ejercicio B4|
química|ácido base|2020|Junio|Ejercicio B5|"Teoría Brønsted-Lowry | Anfóteros | Clasificación de especies"
química|reactividad orgánica|2020|Junio|Ejercicio B6|
química|equilibrio químico|2020|Junio|Ejercicio C1|
química|solubilidad|2020|Junio|Ejercicio C2|Cálculo de solubilidad
química|ácido base|2020|Junio|Ejercicio C3|"Disoluciones comerciales | pH base débil | Grado de disociación"
química|redox|2020|Junio|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2020|Junio|Opción B, Ejercicio B2|Principio de Le Chatelier
química|equilibrio químico|2020|Junio|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2020|Reserva 1|Ejercicio A1|
química|formulación|2020|Reserva 1|Ejercicio A2|
química|átomo|2020|Reserva 1|Ejercicio B1|
química|átomo|2020|Reserva 1|Ejercicio B2|
química|enlace químico|2020|Reserva 1|Ejercicio B3|
química|ácido base|2020|Reserva 1|Ejercicio B4|"Verdadero / Falso conceptual | Comparación de ácidos débiles"
química|redox|2020|Reserva 1|Ejercicio B5|Pilas galvánicas: notación de la pila (se pregunta)
química|reactividad orgánica|2020|Reserva 1|Ejercicio B6|
química|equilibrio químico|2020|Reserva 1|Ejercicio C1|
química|solubilidad|2020|Reserva 1|Ejercicio C2|Cálculo de solubilidad
química|ácido base|2020|Reserva 1|Ejercicio C3|"pH ácido débil | Ka | Kb base conjugada | Concentraciones en equilibrio"
química|redox|2020|Reserva 1|Ejercicio C4|Electrolisis (constante de Faraday)
química|equilibrio químico|2020|Reserva 1|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2020|Reserva 2|Ejercicio A1|
química|formulación|2020|Reserva 2|Ejercicio A2|
química|átomo|2020|Reserva 2|Ejercicio B1|
química|átomo|2020|Reserva 2|Ejercicio B2|
química|enlace químico|2020|Reserva 2|Ejercicio B3|
química|redox|2020|Reserva 2|Ejercicio B4|Pilas galvánicas: cálculo del potencial de la pila / Pilas galvánicas: notación de la pila (se pregunta)
química|solubilidad|2020|Reserva 2|Ejercicio B5|Expresión de Ks en función de s
química|reactividad orgánica|2020|Reserva 2|Ejercicio B6|
química|equilibrio químico|2020|Reserva 2|Ejercicio C1|
química|solubilidad|2020|Reserva 2|Ejercicio C2|Cálculo de Ks
química|ácido base|2020|Reserva 2|Ejercicio C3|"Disoluciones comerciales | pH base fuerte | Neutralización"
química|redox|2020|Reserva 2|Ejercicio C4|Ajuste reacciones redox medio básico
química|equilibrio químico|2020|Reserva 2|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2020|Reserva 3|Ejercicio A1|
química|formulación|2020|Reserva 3|Ejercicio A2|
química|átomo|2020|Reserva 3|Ejercicio B1|
química|equilibrio químico|2020|Reserva 3|Ejercicio B2|
química|enlace químico|2020|Reserva 3|Ejercicio B3|
química|átomo|2020|Reserva 3|Ejercicio B4|
química|ácido base|2020|Reserva 3|Ejercicio B5|"Comparación ácidos débiles | Teoría Brønsted-Lowry | Ka y Kb"
química|reactividad orgánica|2020|Reserva 3|Ejercicio B6|
química|equilibrio químico|2020|Reserva 3|Ejercicio C1|
química|solubilidad|2020|Reserva 3|Ejercicio C2|Cálculo de solubilidad
química|ácido base|2020|Reserva 3|Ejercicio C3|"pH ácido débil | Ka | Grado de disociación | Dilución"
química|redox|2020|Reserva 3|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2020|Reserva 3|Opción B, Ejercicio B2|Principio de Le Chatelier
química|equilibrio químico|2020|Reserva 3|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2020|Reserva 4|Ejercicio A1|
química|formulación|2020|Reserva 4|Ejercicio A2|
química|átomo|2020|Reserva 4|Ejercicio B1|
química|equilibrio químico|2020|Reserva 4|Ejercicio B2|
química|enlace químico|2020|Reserva 4|Ejercicio B3|
química|reactividad orgánica|2020|Reserva 4|Ejercicio B4|
química|ácido base|2020|Reserva 4|Ejercicio B5|"Hidrólisis de sales | pH de disoluciones salinas"
química|redox|2020|Reserva 4|Ejercicio B6|Pilas galvánicas: cálculo del potencial de la pila / ¿Se formará hidrógeno gaseoso?
química|equilibrio químico|2020|Reserva 4|Ejercicio C1|
química|solubilidad|2020|Reserva 4|Ejercicio C2|Cálculo de Ks
química|ácido base|2020|Reserva 4|Ejercicio C3|"Neutralización | pH mezcla ácido-base fuerte"
química|redox|2020|Reserva 4|Ejercicio C4|Ajuste reacciones redox medio ácido
química|cinética|2020|Reserva 4|Opción B, Ejercicio B2|Factores que afectan a la velocidad
química|equilibrio químico|2020|Reserva 4|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2020|Septiembre|Ejercicio A1|
química|formulación|2020|Septiembre|Ejercicio A2|
química|átomo|2020|Septiembre|Ejercicio B1|
química|átomo|2020|Septiembre|Ejercicio B2|
química|enlace químico|2020|Septiembre|Ejercicio B3|
química|reactividad orgánica|2020|Septiembre|Ejercicio B4|
química|solubilidad|2020|Septiembre|Ejercicio B5|Cuestión teórica
química|equilibrio químico|2020|Septiembre|Ejercicio B6|
química|equilibrio químico|2020|Septiembre|Ejercicio C1|
química|redox|2020|Septiembre|Ejercicio C2|Electrolisis (constante de Faraday)
química|ácido base|2020|Septiembre|Ejercicio C3|"pH ácido débil | Ka | Concentraciones en equilibrio | Dilución"
química|solubilidad|2020|Septiembre|Ejercicio C4|Cálculo de solubilidad
química|cinética|2020|Septiembre|Opción B, Ejercicio B6|Orden de reacción
química|equilibrio químico|2020|Septiembre|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2021|Julio|Ejercicio A1|
química|formulación|2021|Julio|Ejercicio A2|
química|átomo|2021|Julio|Ejercicio B1|
química|equilibrio químico|2021|Julio|Ejercicio B2|
química|enlace químico|2021|Julio|Ejercicio B3|
química|átomo|2021|Julio|Ejercicio B4|
química|ácido base|2021|Julio|Ejercicio B5|"Verdadero / Falso conceptual | pH ácido fuerte | Neutralización"
química|reactividad orgánica|2021|Julio|Ejercicio B6|
química|equilibrio químico|2021|Julio|Ejercicio C1|
química|solubilidad|2021|Julio|Ejercicio C2|Cálculo de Ks
química|ácido base|2021|Julio|Ejercicio C3|"pH ácido débil | Ka | Grado de disociación"
química|redox|2021|Julio|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2021|Julio|Opción B, Ejercicio B2|Principio de Le Chatelier
química|equilibrio químico|2021|Julio|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2021|Junio|Ejercicio A1|
química|formulación|2021|Junio|Ejercicio A2|
química|átomo|2021|Junio|Ejercicio B1|
química|equilibrio químico|2021|Junio|Ejercicio B2|
química|enlace químico|2021|Junio|Ejercicio B3|
química|átomo|2021|Junio|Ejercicio B4|
química|ácido base|2021|Junio|Ejercicio B5|"Hidrólisis de sales | Comparación pH disoluciones | Verdadero / Falso conceptual"
química|reactividad orgánica|2021|Junio|Ejercicio B6|
química|equilibrio químico|2021|Junio|Ejercicio C1|
química|solubilidad|2021|Junio|Ejercicio C2|Cálculo de Ks
química|ácido base|2021|Junio|Ejercicio C3|"Disoluciones comerciales | pH ácido fuerte | Neutralización"
química|redox|2021|Junio|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2021|Junio|Opción B, Ejercicio B2|Principio de Le Chatelier
química|equilibrio químico|2021|Junio|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2021|Reserva 1|Ejercicio A1|
química|formulación|2021|Reserva 1|Ejercicio A2|
química|átomo|2021|Reserva 1|Ejercicio B1|
química|átomo|2021|Reserva 1|Ejercicio B2|
química|enlace químico|2021|Reserva 1|Ejercicio B3|
química|reactividad orgánica|2021|Reserva 1|Ejercicio B4|
química|redox|2021|Reserva 1|Ejercicio B5|Verdadero / Falso
química|equilibrio químico|2021|Reserva 1|Ejercicio B6|
química|equilibrio químico|2021|Reserva 1|Ejercicio C1|
química|redox|2021|Reserva 1|Ejercicio C2|Electrolisis (constante de Faraday)
química|ácido base|2021|Reserva 1|Ejercicio C3|"pH base débil | Grado de disociación | Dilución"
química|solubilidad|2021|Reserva 1|Ejercicio C4|Cálculo de Ks
química|cinética|2021|Reserva 1|Opción B, Ejercicio B6|Comparación de velocidades de generación/consumo
química|equilibrio químico|2021|Reserva 1|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2021|Reserva 2|Ejercicio A1|
química|formulación|2021|Reserva 2|Ejercicio A2|
química|átomo|2021|Reserva 2|Ejercicio B1|
química|átomo|2021|Reserva 2|Ejercicio B2|
química|enlace químico|2021|Reserva 2|Ejercicio B3|
química|ácido base|2021|Reserva 2|Ejercicio B4|"Verdadero / Falso conceptual | Hidrólisis de sales | pH ácido fuerte"
química|redox|2021|Reserva 2|Ejercicio B5|Pilas galvánicas: notación de la pila (se pregunta)
química|reactividad orgánica|2021|Reserva 2|Ejercicio B6|
química|equilibrio químico|2021|Reserva 2|Ejercicio C1|
química|solubilidad|2021|Reserva 2|Ejercicio C2|Cálculo de Ks
química|ácido base|2021|Reserva 2|Ejercicio C3|"pH ácido débil | Ka | Grado de disociación | Dilución"
química|redox|2021|Reserva 2|Ejercicio C4|Electrolisis (constante de Faraday)
química|equilibrio químico|2021|Reserva 2|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2021|Reserva 3|Ejercicio A1|
química|formulación|2021|Reserva 3|Ejercicio A2|
química|átomo|2021|Reserva 3|Ejercicio B1|
química|átomo|2021|Reserva 3|Ejercicio B2|
química|enlace químico|2021|Reserva 3|Ejercicio B3|
química|redox|2021|Reserva 3|Ejercicio B4|Verdadero / Falso
química|solubilidad|2021|Reserva 3|Ejercicio B5|Cuestión teórica
química|reactividad orgánica|2021|Reserva 3|Ejercicio B6|
química|equilibrio químico|2021|Reserva 3|Ejercicio C1|
química|solubilidad|2021|Reserva 3|Ejercicio C2|Cálculo de solubilidad
química|ácido base|2021|Reserva 3|Ejercicio C3|"pH ácido débil | Ka | Grado de disociación | Dilución"
química|redox|2021|Reserva 3|Ejercicio C4|Ajuste reacciones redox medio básico
química|equilibrio químico|2021|Reserva 3|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2021|Reserva 4|Ejercicio A1|
química|formulación|2021|Reserva 4|Ejercicio A2|
química|átomo|2021|Reserva 4|Ejercicio B1|
química|equilibrio químico|2021|Reserva 4|Ejercicio B2|
química|enlace químico|2021|Reserva 4|Ejercicio B3|
química|reactividad orgánica|2021|Reserva 4|Ejercicio B4|
química|ácido base|2021|Reserva 4|Ejercicio B5|"Teoría Brønsted-Lowry | Hidrólisis de sales | Bases conjugadas"
química|solubilidad|2021|Reserva 4|Ejercicio B6|Influencia del pH
química|equilibrio químico|2021|Reserva 4|Ejercicio C1|
química|solubilidad|2021|Reserva 4|Ejercicio C2|Cálculo de solubilidad
química|ácido base|2021|Reserva 4|Ejercicio C3|"pH base fuerte | Disoluciones comerciales | Neutralización"
química|redox|2021|Reserva 4|Ejercicio C4|Ajuste reacciones redox medio ácido
química|cinética|2021|Reserva 4|Opción B, Ejercicio B2|Factores que afectan a la velocidad
química|equilibrio químico|2021|Reserva 4|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2022|Julio|Ejercicio A1|
química|formulación|2022|Julio|Ejercicio A2|
química|átomo|2022|Julio|Ejercicio B1|
química|átomo|2022|Julio|Ejercicio B2|
química|enlace químico|2022|Julio|Ejercicio B3|
química|ácido base|2022|Julio|Ejercicio B4|"Verdadero / Falso conceptual | Teoría Brønsted-Lowry | pH ácido fuerte"
química|redox|2022|Julio|Ejercicio B5|Pilas galvánicas: notación de la pila (como dato del ejercicio)
química|reactividad orgánica|2022|Julio|Ejercicio B6|
química|equilibrio químico|2022|Julio|Ejercicio C1|
química|solubilidad|2022|Julio|Ejercicio C2|Cálculo de Ks
química|ácido base|2022|Julio|Ejercicio C3|"pH base débil | Grado de disociación | Kb"
química|redox|2022|Julio|Ejercicio C4|Electrolisis (constante de Faraday)
química|equilibrio químico|2022|Julio|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2022|Junio|Ejercicio A1|
química|formulación|2022|Junio|Ejercicio A2|
química|átomo|2022|Junio|Ejercicio B1|
química|equilibrio químico|2022|Junio|Ejercicio B2|
química|enlace químico|2022|Junio|Ejercicio B3|
química|reactividad orgánica|2022|Junio|Ejercicio B4|
química|ácido base|2022|Junio|Ejercicio B5|"Hidrólisis de sales | Teoría Brønsted-Lowry | Verdadero / Falso conceptual"
química|solubilidad|2022|Junio|Ejercicio B6|Expresión de Ks en función de s
química|equilibrio químico|2022|Junio|Ejercicio C1|
química|solubilidad|2022|Junio|Ejercicio C2|Cálculo de Ks
química|ácido base|2022|Junio|Ejercicio C3|"Disoluciones comerciales | pH base fuerte | Neutralización"
química|redox|2022|Junio|Ejercicio C4|Ajuste reacciones redox medio ácido
química|cinética|2022|Junio|Opción B, Ejercicio B2|Orden de reacción
química|equilibrio químico|2022|Junio|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2022|Reserva 1|Ejercicio A1|
química|formulación|2022|Reserva 1|Ejercicio A2|
química|átomo|2022|Reserva 1|Ejercicio B1|
química|átomo|2022|Reserva 1|Ejercicio B2|
química|enlace químico|2022|Reserva 1|Ejercicio B3|
química|redox|2022|Reserva 1|Ejercicio B4|Pilas galvánicas: notación de la pila (se pregunta)
química|solubilidad|2022|Reserva 1|Ejercicio B5|Cálculo de solubilidad
química|reactividad orgánica|2022|Reserva 1|Ejercicio B6|
química|equilibrio químico|2022|Reserva 1|Ejercicio C1|
química|solubilidad|2022|Reserva 1|Ejercicio C2|Cálculo de solubilidad
química|ácido base|2022|Reserva 1|Ejercicio C3|"Disoluciones comerciales | pH ácido fuerte | Neutralización"
química|redox|2022|Reserva 1|Ejercicio C4|Ajuste reacciones redox medio básico
química|equilibrio químico|2022|Reserva 1|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2022|Reserva 2|Ejercicio A1|
química|formulación|2022|Reserva 2|Ejercicio A2|
química|átomo|2022|Reserva 2|Ejercicio B1|
química|equilibrio químico|2022|Reserva 2|Ejercicio B2|
química|enlace químico|2022|Reserva 2|Ejercicio B3|
química|átomo|2022|Reserva 2|Ejercicio B4|
química|ácido base|2022|Reserva 2|Ejercicio B5|"Teoría Brønsted-Lowry | Ka y Kb | Comparación ácidos débiles"
química|reactividad orgánica|2022|Reserva 2|Ejercicio B6|
química|equilibrio químico|2022|Reserva 2|Ejercicio C1|
química|solubilidad|2022|Reserva 2|Ejercicio C2|Cálculo de solubilidad
química|ácido base|2022|Reserva 2|Ejercicio C3|"pH base débil | Grado de disociación | Neutralización"
química|redox|2022|Reserva 2|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2022|Reserva 2|Opción B, Ejercicio B2|Principio de Le Chatelier
química|equilibrio químico|2022|Reserva 2|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2022|Reserva 3|Ejercicio A1|
química|formulación|2022|Reserva 3|Ejercicio A2|
química|átomo|2022|Reserva 3|Ejercicio B1|
química|equilibrio químico|2022|Reserva 3|Ejercicio B2|
química|enlace químico|2022|Reserva 3|Ejercicio B3|
química|átomo|2022|Reserva 3|Ejercicio B4|
química|ácido base|2022|Reserva 3|Ejercicio B5|"Hidrólisis de sales | pH de disoluciones salinas"
química|reactividad orgánica|2022|Reserva 3|Ejercicio B6|
química|equilibrio químico|2022|Reserva 3|Ejercicio C1|
química|solubilidad|2022|Reserva 3|Ejercicio C2|Cálculo de Ks
química|ácido base|2022|Reserva 3|Ejercicio C3|"pH ácido débil | Ka | Concentraciones en equilibrio | Grado de disociación"
química|redox|2022|Reserva 3|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2022|Reserva 3|Opción B, Ejercicio B2|Equilibrio heterogéneo
química|equilibrio químico|2022|Reserva 3|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|formulación|2022|Reserva 4|Ejercicio A1|
química|formulación|2022|Reserva 4|Ejercicio A2|
química|átomo|2022|Reserva 4|Ejercicio B1|
química|átomo|2022|Reserva 4|Ejercicio B2|
química|enlace químico|2022|Reserva 4|Ejercicio B3|
química|reactividad orgánica|2022|Reserva 4|Ejercicio B4|
química|redox|2022|Reserva 4|Ejercicio B5|Pilas galvánicas: espontaneidad / Pilas galvánicas: cálculo del potencial de la pila
química|equilibrio químico|2022|Reserva 4|Ejercicio B6|
química|equilibrio químico|2022|Reserva 4|Ejercicio C1|
química|redox|2022|Reserva 4|Ejercicio C2|Electrolisis (constante de Faraday)
química|ácido base|2022|Reserva 4|Ejercicio C3|"pH ácido débil | Ka | Grado de disociación | Dilución | Kb base conjugada"
química|solubilidad|2022|Reserva 4|Ejercicio C4|Cálculo de Ks
química|cinética|2022|Reserva 4|Opción B, Ejercicio B6|Factores que afectan a la velocidad
química|equilibrio químico|2022|Reserva 4|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|átomo|2023|Julio|Ejercicio B1|
química|enlace químico|2023|Julio|Ejercicio B3|
química|átomo|2023|Julio|Ejercicio B4|
química|ácido base|2023|Julio|Ejercicio B5|"Verdadero / Falso conceptual | pH de mezclas | Efecto del ion común"
química|reactividad orgánica|2023|Julio|Ejercicio B6|
química|equilibrio químico|2023|Julio|Ejercicio C1|
química|solubilidad|2023|Julio|Ejercicio C2|Cálculo de Ks
química|ácido base|2023|Julio|Ejercicio C3|"Disoluciones comerciales | pH ácido fuerte | Neutralización"
química|redox|2023|Julio|Ejercicio C4|Ajuste reacciones redox medio ácido
química|equilibrio químico|2023|Julio|Opción B, Ejercicio B2|Principio de Le Chatelier
química|equilibrio químico|2023|Julio|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|átomo|2023|Junio|Ejercicio B1|
química|átomo|2023|Junio|Ejercicio B2|
química|enlace químico|2023|Junio|Ejercicio B3|
química|ácido base|2023|Junio|Ejercicio B4|"Teoría Brønsted-Lowry | pH base débil | Verdadero / Falso conceptual"
química|redox|2023|Junio|Ejercicio B5|¿Se formará hidrógeno gaseoso? / Pilas galvánicas: notación de la pila (se pregunta)
química|reactividad orgánica|2023|Junio|Ejercicio B6|
química|equilibrio químico|2023|Junio|Ejercicio C1|
química|solubilidad|2023|Junio|Ejercicio C2|Cálculo de solubilidad
química|ácido base|2023|Junio|Ejercicio C3|"pH ácido débil | Ka | Grado de disociación | Dilución"
química|redox|2023|Junio|Ejercicio C4|Electrolisis (constante de Faraday)
química|equilibrio químico|2023|Junio|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|redox|2023|Reserva 1|Ejercicio B2|Verdadero / Falso
química|enlace químico|2023|Reserva 1|Ejercicio B3|
química|reactividad orgánica|2023|Reserva 1|Ejercicio B4|
química|equilibrio químico|2023|Reserva 1|Ejercicio B6|
química|equilibrio químico|2023|Reserva 1|Ejercicio C1|
química|redox|2023|Reserva 1|Ejercicio C2|Electrolisis (constante de Faraday)
química|ácido base|2023|Reserva 1|Ejercicio C3|"Disoluciones comerciales | pH ácido débil | Ka | Kb base conjugada"
química|solubilidad|2023|Reserva 1|Ejercicio C4|Cálculo de solubilidad
química|cinética|2023|Reserva 1|Opción B, Ejercicio B6|Orden de reacción
química|equilibrio químico|2023|Reserva 1|Opción C, Ejercicio C1|Cálculo de Kc y Kp
química|solubilidad|2023|Reserva 2|Ejercicio B2|Cuestión teórica
química|enlace químico|2023|Reserva 2|Ejercicio B3|
química|reactividad orgánica|2023|Reserva 2|Ejercicio B4|
química|ácido base|2023|Reserva 2|Ejercicio B5|"Verdadero / Falso conceptual | Comparación de ácidos débiles"
